essay_id,session_uuid,model,error_count,messages,score_1,score_2,autoscore,rubric_max_score,rubric1_1,rubric1_2,rubric1_3,rubric1_4,rubric1_5,rubric1_6,rubric1_7,rubric1_8,rubric1_9,rubric2_1,rubric2_2,rubric2_3,rubric2_4,rubric2_5,rubric2_6,rubric2_7,rubric2_8,rubric2_9,autoscore_trait1,autoscore_trait2,autoscore_trait3,autoscore_trait4,autoscore_trait5,autoscore_trait6,autoscore_trait7,autoscore_trait8,autoscore_trait9,,,,,
18513,d6db4c0f-5f49-4314-ac4a-cc196eb42a2d,c3s-002,0,,8,9,4,12,2,2,2,2,,,,,,2,3,2,2,,,,,,1,1,1,1,,,,,,,,,,
18514,c91379b9-b58b-4e18-973c-e516a328ee52,c3s-002,0,,5,8,7,12,1,1,1,2,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18515,1d3011e7-d984-4fb1-874e-f5510dfaa2ac,c3s-002,0,,12,12,9,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,3,2,2,,,,,,,,,,
18516,1c86046e-8961-4111-b31b-5b000542145c,c3s-002,0,,7,7,5,12,2,2,1,2,,,,,,2,2,2,1,,,,,,1,2,1,1,,,,,,,,,,
18517,8d655fc2-dd10-4c4e-a37b-91fd3e8d81f4,c3s-002,0,,8,6,8,12,2,2,2,2,,,,,,1,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18518,7dc3969a-de11-4c26-8a32-f5e159933353,c3s-002,0,,6,6,6,12,1,1,2,2,,,,,,1,2,1,2,,,,,,2,1,1,2,,,,,,,,,,
18519,b274b807-aa3e-4e0d-bf8e-13a1d31bf0b9,c3s-002,0,,8,8,7,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18520,e37e1376-f9fd-4ec0-948c-a26cf474e500,c3s-002,0,,9,10,4,12,2,2,2,3,,,,,,3,3,2,2,,,,,,1,1,1,1,,,,,,,,,,
18521,9db39784-e3cb-4869-b62b-bf24a523a82b,c3s-002,0,,12,8,9,12,3,3,3,3,,,,,,2,2,2,2,,,,,,3,2,2,2,,,,,,,,,,
18522,c45626f0-a8f6-4ccd-b9ca-29063f115ba7,c3s-002,0,,4,4,4,12,1,1,1,1,,,,,,1,1,1,1,,,,,,1,1,1,1,,,,,,,,,,
18523,aae408fa-aabe-41d2-9815-75488b2b311d,c3s-002,0,,9,12,9,12,2,2,2,3,,,,,,3,3,3,3,,,,,,2,3,2,2,,,,,,,,,,
18524,ba7874a4-335d-4e70-97ce-b9b427206845,c3s-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18525,cd58fbdf-f1fd-4a45-a0c0-f7c900b16202,c3s-002,0,,10,11,8,12,2,2,3,3,,,,,,3,3,2,3,,,,,,2,3,2,1,,,,,,,,,,
18526,0e836d5b-59d8-4e39-9ae8-f612571301d7,c3s-002,0,,8,8,4,12,2,3,1,2,,,,,,3,3,1,1,,,,,,1,1,1,1,,,,,,,,,,
18527,553afce0-564b-4c8d-9b3e-f95b80226b3d,c3s-002,0,,7,7,4,12,1,2,2,2,,,,,,2,2,1,2,,,,,,1,1,1,1,,,,,,,,,,
18528,d865a61b-1fd5-4af3-b8e6-ef6bf3283b63,c3s-002,0,,11,12,8,12,3,3,3,2,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18529,9f348b8d-7d34-48da-acef-0a7059b6fd6f,c3s-002,0,,6,4,4,12,0,2,2,2,,,,,,0,1,1,2,,,,,,1,1,1,1,,,,,,,,,,
18530,3999a400-d5d2-4756-b4ce-e79eb5cac209,c3s-002,0,,8,8,4,12,2,2,2,2,,,,,,2,2,2,2,,,,,,1,1,1,1,,,,,,,,,,
18531,0f1b8ad0-b18f-4253-9825-1447b6c3b8a8,c3s-002,0,,5,4,7,12,2,1,1,1,,,,,,1,1,1,1,,,,,,2,2,2,1,,,,,,,,,,
18533,ba0f1def-cd75-487a-9b23-5c7cdfe648bc,c3s-002,0,,5,4,4,12,1,2,1,1,,,,,,1,1,1,1,,,,,,1,1,1,1,,,,,,,,,,
18534,f132ed4a-b4ce-419e-a0ac-b57d95ea5544,c3s-002,0,,12,8,8,12,3,3,3,3,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18535,fe980922-fa68-47c0-bb13-1bcfa37023f0,c3s-002,0,,6,4,4,12,1,1,2,2,,,,,,1,1,1,1,,,,,,1,1,1,1,,,,,,,,,,
18536,92c167cd-cada-49ca-bf39-a637c9f55699,c3s-002,0,,12,12,8,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18537,acbbe87b-1e0b-452f-bc99-d7c18f03df2b,c3s-002,0,,6,4,5,12,1,2,1,2,,,,,,1,1,1,1,,,,,,2,1,1,1,,,,,,,,,,
18538,d8229606-f4aa-4a4a-9c77-2a0ae8d56d04,c3s-002,0,,6,12,8,12,1,1,2,2,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18539,284eba18-f579-4cf8-aaf8-34f6b173ae11,c3s-002,0,,5,5,4,12,1,1,2,1,,,,,,1,1,1,2,,,,,,1,1,1,1,,,,,,,,,,
18540,10a58546-815c-4ec4-a26d-50550aaeecff,c3s-002,0,,8,8,7,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,1,2,2,,,,,,,,,,
18541,46f6570c-c48b-4f97-8b94-70f5506124c2,c3s-002,0,,11,12,8,12,3,3,3,2,,,,,,3,3,3,3,,,,,,2,3,2,1,,,,,,,,,,
18542,ba15df3b-4895-49d8-aaf0-74a41bd74edb,c3s-002,0,,11,12,9,12,3,3,2,3,,,,,,3,3,3,3,,,,,,2,3,2,2,,,,,,,,,,
18544,83b265eb-a696-4927-8021-3cbbcc35cd00,c3s-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18545,ff7c292f-d83e-45cd-990b-ac3d21e0ae1f,c3s-002,0,,6,6,8,12,0,2,2,2,,,,,,1,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18546,7b253a25-0ee6-472f-9c52-27ea849b7219,c3s-002,0,,7,8,2,12,2,2,1,2,,,,,,2,2,2,2,,,,,,1,0,1,0,,,,,,,,,,
18547,a1ca862a-01d1-4e1e-ad37-cf26b40f6c8e,c3s-002,0,,4,5,4,12,0,1,2,1,,,,,,0,1,2,2,,,,,,1,1,1,1,,,,,,,,,,
18548,dd01cbce-c2bd-47c8-a6dd-cf92d26de310,c3s-002,0,,4,6,4,12,0,1,1,2,,,,,,0,2,2,2,,,,,,1,1,1,1,,,,,,,,,,
18549,fd082301-449b-4537-8034-c4face2cc210,c3s-002,0,,10,10,6,12,2,3,2,3,,,,,,2,3,2,3,,,,,,2,2,1,1,,,,,,,,,,
18550,c0ed200f-1280-4473-b059-b899e44d2e12,c3s-002,0,,7,6,4,12,1,2,2,2,,,,,,1,1,2,2,,,,,,1,1,1,1,,,,,,,,,,
18551,ed75fbf9-4051-45e5-bcfe-b28187d3c005,c3s-002,0,,4,5,4,12,0,1,1,2,,,,,,0,1,2,2,,,,,,1,1,1,1,,,,,,,,,,
18552,70f67406-fe5a-4706-a8e5-88484699001b,c3s-002,0,,6,5,8,12,1,1,2,2,,,,,,0,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18553,e34cbce7-0d67-4d62-b38c-6ed7c85058c8,c3s-002,0,,6,5,8,12,1,1,2,2,,,,,,1,1,1,2,,,,,,2,2,2,2,,,,,,,,,,
18554,9a6a2de1-5914-4345-99f4-969b9870318b,c3s-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18556,d8ff3bb6-02dd-4086-999b-ac55f0eacda5,c3s-002,0,,10,10,7,12,2,2,3,3,,,,,,3,3,2,2,,,,,,2,2,2,1,,,,,,,,,,
18557,2c1eac20-2875-47e0-9d59-9417679da8e0,c3s-002,0,,8,9,8,12,2,2,2,2,,,,,,2,2,2,3,,,,,,2,2,2,2,,,,,,,,,,
18558,245b1f23-47dd-4709-b777-54609b56550e,c3s-002,0,,12,11,8,12,3,3,3,3,,,,,,3,3,3,2,,,,,,2,3,2,1,,,,,,,,,,
18559,5e05d056-959d-4582-a5d5-a09cfc7ebe2a,c3s-002,0,,9,10,8,12,2,2,2,3,,,,,,3,2,2,3,,,,,,2,2,2,2,,,,,,,,,,
18560,148c6501-c75c-4a5b-932b-c448e5913a7a,c3s-002,0,,12,11,9,12,3,3,3,3,,,,,,3,3,2,3,,,,,,2,3,2,2,,,,,,,,,,
18561,98bc205c-d71c-487a-94ea-8ff50ba68335,c3s-002,0,,11,8,7,12,3,3,3,2,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18562,f26ee774-96d9-4243-ab9a-a5ab3a94ac65,c3s-002,0,,8,11,8,12,2,2,2,2,,,,,,2,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18563,e97be947-ef59-442d-bb2e-6556ca683520,c3s-002,0,,8,8,7,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18564,966c2fcd-51fb-403b-99e0-89de784708e7,c3s-002,0,,7,8,5,12,1,2,2,2,,,,,,2,2,2,2,,,,,,1,1,2,1,,,,,,,,,,
18565,54f1c37a-da61-4dfd-b344-2ba5c01430da,c3s-002,0,,7,6,6,12,0,2,2,3,,,,,,0,2,2,2,,,,,,1,2,2,1,,,,,,,,,,
18566,afad2a7e-13c5-4e50-901d-ccea53d74b25,c3s-002,0,,12,12,2,12,3,3,3,3,,,,,,3,3,3,3,,,,,,1,1,0,0,,,,,,,,,,
18567,b2fb87e7-482c-4c60-b5dd-84de69cf6045,c3s-002,0,,12,12,7,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,2,2,1,,,,,,,,,,
18569,b5600adf-26c4-4aa4-88f4-4dfdb1c92833,c3s-002,0,,10,12,9,12,2,3,2,3,,,,,,3,3,3,3,,,,,,3,2,2,2,,,,,,,,,,
18570,0b82ea34-def5-4ba9-a550-53eac905494c,c3s-002,0,,12,12,6,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,2,1,1,,,,,,,,,,
18571,6e8c9082-8425-45c5-a780-63842806d275,c3s-002,0,,7,6,8,12,1,2,2,2,,,,,,1,1,2,2,,,,,,2,2,2,2,,,,,,,,,,
18572,601a430d-2961-4b43-82ff-62f91bc10fee,c3s-002,0,,8,5,7,12,2,2,2,2,,,,,,1,1,1,2,,,,,,2,2,2,1,,,,,,,,,,
18573,0447c761-9008-4908-97fe-fc4720ef4efa,c3s-002,0,,10,12,4,12,2,3,2,3,,,,,,3,3,3,3,,,,,,1,1,1,1,,,,,,,,,,
18574,27be9940-8b1b-4d06-b078-87c6135ea404,c3s-002,0,,6,6,6,12,2,2,1,1,,,,,,2,2,1,1,,,,,,2,2,1,1,,,,,,,,,,
18575,8bd8a58e-9dc9-41d2-9576-4c88b859c3a7,c3s-002,0,,7,8,8,12,1,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18576,3f3591b3-f77b-4505-b859-45e554fbbac3,c3s-002,0,,8,8,7,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18577,b76e1e0b-396a-4344-a018-62d3647dfa1b,c3s-002,0,,10,8,8,12,2,3,3,2,,,,,,2,2,2,2,,,,,,2,3,2,1,,,,,,,,,,
18578,fbf5498e-88c9-446a-b72e-bc2dcbe61fbd,c3s-002,0,,8,8,4,12,1,2,2,3,,,,,,2,2,2,2,,,,,,1,1,1,1,,,,,,,,,,
18579,0d09a2a0-c839-4b99-b9d8-70d23c5637e5,c3s-002,0,,8,10,7,12,2,2,2,2,,,,,,3,3,2,2,,,,,,2,1,2,2,,,,,,,,,,
18580,7427fc73-6e32-44e7-89c0-676d36dab0a9,c3s-002,0,,10,12,8,12,2,3,2,3,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18581,0dd8fcf2-3842-4c02-9537-2098bab858ad,c3s-002,0,,9,10,8,12,2,3,2,2,,,,,,2,2,3,3,,,,,,2,2,2,2,,,,,,,,,,
18582,667bb993-57ca-4ed0-9f33-163fd576706b,c3s-002,0,,8,11,7,12,2,2,2,2,,,,,,2,3,3,3,,,,,,2,2,2,1,,,,,,,,,,
18583,38f18851-2c97-48b9-aa81-07a6b6867276,c3s-002,0,,9,8,4,12,2,2,2,3,,,,,,2,2,2,2,,,,,,1,1,1,1,,,,,,,,,,
18584,ebd7e880-5cce-44e5-bb36-3eb902b6362a,c3s-002,0,,9,12,9,12,2,2,2,3,,,,,,3,3,3,3,,,,,,3,3,2,1,,,,,,,,,,
18586,c937f859-a0d6-4426-926a-b87ae6d60a90,c3s-002,0,,5,6,5,12,0,1,2,2,,,,,,0,1,3,2,,,,,,1,1,2,1,,,,,,,,,,
18587,f902bc31-1980-4fce-af04-459743c0454d,c3s-002,0,,8,8,4,12,2,2,2,2,,,,,,2,2,2,2,,,,,,1,1,1,1,,,,,,,,,,
18588,75f28e68-a3dd-4070-b597-ce8ff0e20927,c3s-002,0,,11,12,8,12,2,3,3,3,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18590,6befbcfe-c1ba-48c0-9c70-f0bff57853b7,c3s-002,0,,8,7,8,12,1,1,3,3,,,,,,1,1,2,3,,,,,,2,2,2,2,,,,,,,,,,
18591,5a444af7-a08c-4751-950f-5d0a4db65b16,c3s-002,0,,12,12,11,12,3,3,3,3,,,,,,3,3,3,3,,,,,,3,3,3,2,,,,,,,,,,
18592,c9f8c06c-7893-46a6-9a88-b886270ec45a,c3s-002,0,,4,4,4,12,1,1,1,1,,,,,,1,1,1,1,,,,,,1,1,1,1,,,,,,,,,,
18593,ccc9ca4f-6306-4105-bbb3-f0e9178ad453,c3s-002,0,,12,10,7,12,3,3,3,3,,,,,,3,2,3,2,,,,,,2,2,2,1,,,,,,,,,,
18594,37d4a56a-54c6-4814-b2ee-e05aed005230,c3s-002,0,,9,8,4,12,2,2,2,3,,,,,,2,2,2,2,,,,,,1,1,1,1,,,,,,,,,,
18595,f6990137-03f3-4abf-8212-86d7ea6627d5,c3s-002,0,,5,6,8,12,1,1,1,2,,,,,,2,1,1,2,,,,,,2,2,2,2,,,,,,,,,,
18596,ba4d53b5-a83a-4e7f-9eee-0ca138210045,c3s-002,0,,11,12,8,12,3,3,2,3,,,,,,3,3,3,3,,,,,,2,3,2,1,,,,,,,,,,
18597,5edb8761-5866-4dc1-8c63-9f7fb1132e9e,c3s-002,0,,9,9,8,12,2,2,2,3,,,,,,2,2,2,3,,,,,,2,2,2,2,,,,,,,,,,
18598,d5e639ce-85ad-4873-bb7f-133bb90c1035,c3s-002,0,,8,9,4,12,2,2,2,2,,,,,,2,2,2,3,,,,,,1,1,1,1,,,,,,,,,,
18599,801786df-afc7-4261-b78f-1aff9d276e1c,c3s-002,0,,10,10,8,12,3,2,2,3,,,,,,2,2,3,3,,,,,,2,2,2,2,,,,,,,,,,
18600,0abe7bed-04bb-4fa8-b24d-a681c44f440c,c3s-002,0,,12,12,9,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,3,2,2,,,,,,,,,,
18601,4604cbe1-39c7-4abe-ace6-f40ff11a4300,c3s-002,0,,8,9,5,12,2,2,2,2,,,,,,2,3,2,2,,,,,,2,1,1,1,,,,,,,,,,
18602,bff445e8-43cf-4b70-bc86-a5f99e2067d6,c3s-002,0,,9,8,7,12,3,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18603,d2366e51-6abc-4d5d-a75b-1b98d16e6124,c3s-002,0,,8,8,6,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,1,2,1,,,,,,,,,,
18604,228082f5-fb5e-4bec-a6c3-baaca3549d13,c3s-002,0,,9,12,8,12,2,2,2,3,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18605,8329f358-c223-473b-8315-3e296015a197,c3s-002,0,,10,12,6,12,3,2,2,3,,,,,,3,3,3,3,,,,,,2,2,1,1,,,,,,,,,,
18606,3bc57299-f9a5-438f-8cf5-d85d107df71e,c3s-002,0,,9,7,6,12,2,3,2,2,,,,,,2,2,1,2,,,,,,2,2,1,1,,,,,,,,,,
18607,8f73c602-54e9-48fb-99c5-3b807a660747,c3s-002,0,,8,9,8,12,2,2,2,2,,,,,,2,2,2,3,,,,,,2,2,2,2,,,,,,,,,,
18608,bad0e48d-99a7-4e88-bd8c-84e5efa249bd,c3s-002,0,,10,6,5,12,3,3,2,2,,,,,,2,1,2,1,,,,,,2,1,1,1,,,,,,,,,,
18609,94dc6773-a6a0-4fce-aa54-8b8b0e097a3d,c3s-002,0,,6,5,7,12,0,1,2,3,,,,,,0,1,2,2,,,,,,1,2,2,2,,,,,,,,,,
18610,9989db89-e9bb-4390-b65a-817259191cdf,c3s-002,0,,6,4,4,12,2,2,1,1,,,,,,1,1,1,1,,,,,,1,1,1,1,,,,,,,,,,
18611,8dff6684-6b23-43bb-9ca8-bb7b41a1e88d,c3s-002,0,,7,7,5,12,1,2,2,2,,,,,,1,2,2,2,,,,,,1,2,1,1,,,,,,,,,,
18612,93b029cd-1610-422f-adb4-5d2e75743b70,c3s-002,0,,5,7,6,12,1,1,1,2,,,,,,1,2,2,2,,,,,,2,2,1,1,,,,,,,,,,
18613,9cd5c5e2-13a0-4b39-9a27-c686786aefaa,c3s-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,3,2,1,,,,,,,,,,
18614,ef03f1ac-17ec-4108-afeb-eba7a0fb01ab,c3s-002,0,,10,8,8,12,3,3,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18615,0fb1af34-9b39-4f97-99e3-c4737e955c00,c3s-002,0,,8,9,8,12,2,2,2,2,,,,,,2,2,2,3,,,,,,2,2,2,2,,,,,,,,,,
18616,29b7a8e3-e02f-44f6-8f65-3e8eb54ae963,c3s-002,0,,12,12,4,12,3,3,3,3,,,,,,3,3,3,3,,,,,,1,1,1,1,,,,,,,,,,
18617,cffec7ee-e3e5-45c9-a3dd-deec707285a0,c3s-002,0,,10,11,8,12,3,3,2,2,,,,,,3,3,2,3,,,,,,2,3,2,1,,,,,,,,,,
18618,ff25d224-2163-4a1a-86bd-faad196fa2d5,c3s-002,0,,9,10,7,12,2,3,2,2,,,,,,2,2,3,3,,,,,,2,2,2,1,,,,,,,,,,
18619,f4bab340-6988-47df-a0f1-fba7ed47c064,c3s-002,0,,8,10,9,12,2,2,2,2,,,,,,2,3,2,3,,,,,,2,3,2,2,,,,,,,,,,
18620,5f85da5e-0141-4573-a95b-6d60f9c0bdc5,c3s-002,0,,7,8,7,12,2,1,2,2,,,,,,2,2,2,2,,,,,,2,1,2,2,,,,,,,,,,
18621,ba165761-b508-4c57-94a5-f48c3799e9fd,c3s-002,0,,6,6,7,12,1,1,2,2,,,,,,1,1,2,2,,,,,,2,2,2,1,,,,,,,,,,
18622,14c1387f-e5b4-4e23-944d-1f642819933e,c3s-002,0,,4,7,5,12,1,1,1,1,,,,,,1,2,2,2,,,,,,1,2,1,1,,,,,,,,,,
18624,223eed06-74bc-468f-ac1e-8f4a925fed4b,c3s-002,0,,9,8,7,12,3,2,2,2,,,,,,2,2,2,2,,,,,,1,2,2,2,,,,,,,,,,
18626,b269f427-48cd-4b9d-bf44-a070ba727203,c3s-002,0,,7,7,8,12,0,2,2,3,,,,,,0,2,2,3,,,,,,2,2,2,2,,,,,,,,,,
18627,fe014dc1-5f14-49e3-9873-5a0f51ef21d1,c3s-002,0,,9,8,8,12,2,2,2,3,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18628,c6efe30a-2c0c-419e-9ac8-55c260d1a4f9,c3s-002,0,,8,11,7,12,2,2,2,2,,,,,,3,3,2,3,,,,,,2,2,2,1,,,,,,,,,,
18629,a23e4582-510b-4cac-bed2-d20d52ee3443,c3s-002,0,,8,8,8,12,2,2,2,2,,,,,,1,2,2,3,,,,,,2,2,2,2,,,,,,,,,,
18630,dc6f31cd-a8b7-4a41-b45b-ec4b9804b719,c3s-002,0,,8,8,6,12,2,2,2,2,,,,,,2,2,2,2,,,,,,1,2,1,2,,,,,,,,,,
18631,de177c7f-155d-48dd-8bff-8791ccf0916b,c3s-002,0,,12,12,5,12,3,3,3,3,,,,,,3,3,3,3,,,,,,2,1,1,1,,,,,,,,,,
18632,a2315c9a-0d52-4d6d-89a7-600aa62fc61d,c3s-002,0,,9,8,4,12,2,2,2,3,,,,,,2,2,2,2,,,,,,1,1,1,1,,,,,,,,,,
18633,5697965c-3e1d-4766-be6c-2ec674ac2895,c3s-002,0,,5,6,6,12,1,1,1,2,,,,,,1,1,2,2,,,,,,1,1,2,2,,,,,,,,,,
18634,d5c0934d-ecda-47ea-8fe8-813ba7eb94a3,c3s-002,0,,5,4,4,12,0,1,2,2,,,,,,1,1,1,1,,,,,,1,1,1,1,,,,,,,,,,
18635,526d0d93-77d0-4312-892b-006670e60aff,c3s-002,0,,6,8,7,12,2,2,1,1,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18636,c18f5ef8-287c-4aa9-8fd4-ab8335f2385f,c3s-002,0,,12,12,10,12,3,3,3,3,,,,,,3,3,3,3,,,,,,3,3,2,2,,,,,,,,,,
18637,8eedc3b8-e48b-4189-b758-e34784985175,c3s-002,0,,10,11,8,12,2,3,2,3,,,,,,3,3,2,3,,,,,,2,2,2,2,,,,,,,,,,
18638,d6022009-a8cb-4055-b3c5-4bc9e94c22a0,c3s-002,0,,5,8,7,12,1,1,1,2,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18639,383f0a6d-22c1-4071-bb0a-69292fe80a0b,c3s-002,0,,6,8,5,12,1,2,1,2,,,,,,2,2,2,2,,,,,,2,1,1,1,,,,,,,,,,
18640,035cc13c-5a24-4f41-b702-6d72205e7e8a,c3s-002,0,,10,8,7,12,3,3,2,2,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18641,e4131dc9-d54a-460a-8f80-e2129d7e83e0,c3s-002,0,,8,9,10,12,0,3,2,3,,,,,,2,2,2,3,,,,,,3,3,2,2,,,,,,,,,,
18642,81908489-9a78-4153-95a7-13fa0f855426,c3s-002,0,,8,8,7,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18643,1731288f-10a6-4d8c-99f0-1fbbf9f83295,c3s-002,0,,7,8,5,12,1,2,2,2,,,,,,2,2,2,2,,,,,,2,1,1,1,,,,,,,,,,
18644,3c46f865-038b-40ab-99de-fd05c63a4376,c3s-002,0,,9,8,9,12,2,2,2,3,,,,,,2,2,2,2,,,,,,2,3,2,2,,,,,,,,,,
18645,f4f8ec24-dc37-48a8-a4c0-476db724200e,c3s-002,0,,4,5,4,12,0,1,1,2,,,,,,1,1,1,2,,,,,,1,1,1,1,,,,,,,,,,
18646,031ad84d-70d0-43e3-b188-32d3223c7ccd,c3s-002,0,,12,8,6,12,3,3,3,3,,,,,,2,2,2,2,,,,,,2,2,1,1,,,,,,,,,,
18647,2802955e-7a26-4357-95ca-875a3a13dd93,c3s-002,0,,10,8,7,12,2,2,3,3,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18648,e3549a51-e9a7-404e-be49-3f30be3276a3,c3s-002,0,,10,8,9,12,3,2,2,3,,,,,,2,2,2,2,,,,,,2,3,2,2,,,,,,,,,,
18649,97f0e4f6-3451-460f-b9fc-be6b15bc2bf4,c3s-002,0,,8,10,5,12,2,2,2,2,,,,,,2,3,2,3,,,,,,1,2,1,1,,,,,,,,,,
18650,79a2d47e-f00f-4b46-8e4b-c3de2f0941d2,c3s-002,0,,10,12,8,12,2,3,2,3,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18651,abd5834a-5684-44f9-8dac-a3cc36ddc3d6,c3s-002,0,,12,9,10,12,3,3,3,3,,,,,,2,2,2,3,,,,,,3,3,2,2,,,,,,,,,,
18652,a04d1d90-1f61-4416-9df8-c7d3a933e841,c3s-002,0,,11,12,6,12,3,3,2,3,,,,,,3,3,3,3,,,,,,2,2,1,1,,,,,,,,,,
18653,90f9de39-4757-4a4a-8863-4b33c7b56b0e,c3s-002,0,,12,11,7,12,3,3,3,3,,,,,,3,3,2,3,,,,,,2,2,2,1,,,,,,,,,,
18654,8182b0a1-5b81-4618-9068-041916626d30,c3s-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18655,283bfb6d-0d4b-4bf4-8882-888e2817c865,c3s-002,0,,11,10,6,12,3,3,3,2,,,,,,3,3,2,2,,,,,,2,1,2,1,,,,,,,,,,
18656,ac2a35d1-5812-44a8-87a3-4f057df39e1b,c3s-002,0,,12,12,10,12,3,3,3,3,,,,,,3,3,3,3,,,,,,3,3,2,2,,,,,,,,,,
18657,b95ddac7-0b91-4604-933b-744a8eac94ff,c3s-002,0,,11,12,8,12,3,2,3,3,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
18658,f7d38e7f-10c4-48c0-b3f4-bf22a749de87,c3s-002,0,,3,4,4,12,0,1,1,1,,,,,,1,1,1,1,,,,,,1,1,1,1,,,,,,,,,,
18659,44276ea4-8cd9-452f-b6df-a231670d6eec,c3s-002,0,,6,8,7,12,1,2,2,1,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18660,bf5158e6-3aef-4036-b72a-5759f2a1aabf,c3s-002,0,,8,8,8,12,2,2,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18661,2cf5ec65-1e3e-45f6-a9d5-9e95ffa82fc7,c3s-002,0,,9,8,7,12,2,2,2,3,,,,,,2,2,2,2,,,,,,2,2,2,1,,,,,,,,,,
18662,d1e18c3d-6c93-4301-9784-0535d092886c,c3s-002,0,,9,9,10,12,2,2,2,3,,,,,,2,2,2,3,,,,,,3,3,2,2,,,,,,,,,,
18663,dc534bee-bff8-4c29-9059-30aee92f26bb,c3s-002,0,,8,8,4,12,2,2,2,2,,,,,,2,2,2,2,,,,,,1,1,1,1,,,,,,,,,,
18664,9ebb2417-8a3b-4da3-9168-8dec676b96ed,c3s-002,0,,10,9,7,12,2,3,3,2,,,,,,2,2,3,2,,,,,,2,2,1,2,,,,,,,,,,
18666,00d6bbfc-0450-46c3-acd3-50f7e902adbe,c3s-002,0,,6,8,2,12,0,2,2,2,,,,,,2,2,2,2,,,,,,1,1,0,0,,,,,,,,,,
18667,564ecfdc-1693-44e3-b145-b238e6b9d965,c3s-002,0,,10,11,4,12,1,3,3,3,,,,,,2,3,3,3,,,,,,1,1,1,1,,,,,,,,,,
18668,cd57d963-6204-4be2-83ad-af2cca22e669,c3s-002,0,,9,11,10,12,2,2,2,3,,,,,,3,3,2,3,,,,,,3,3,2,2,,,,,,,,,,
18669,dbdda92c-d0b5-4b1c-bc67-a4ce799dbcc3,c3s-002,0,,8,8,3,12,2,2,2,2,,,,,,2,2,2,2,,,,,,1,1,1,0,,,,,,,,,,
18670,62e74e4a-127e-4f57-9d6b-9085a2df390f,c3s-002,0,,5,8,8,12,0,1,2,2,,,,,,2,2,2,2,,,,,,2,2,2,2,,,,,,,,,,
18671,280bbfba-d577-4ca1-a411-5b0c1444989a,c3s-002,0,,8,12,8,12,2,2,2,2,,,,,,3,3,3,3,,,,,,2,2,2,2,,,,,,,,,,
